FUNDS_STI,TARGET_STI,coverage_ratio,expected_outflow,required_fund,deficit,atom_stis,STI_floor,total_capacity,max_collection_rate,max_collectible,rent_budget,atom_rents,ending_FUNDS_STI
990.0,1000.0,1.0,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,500.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,750.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,1000.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1030.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1090.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,0.0,400.0,0.5,200.0,200.0,50 50 100,1190.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,0.0,400.0,1.0,400.0,260.0,65 65 130,1250.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1022.5
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1071.25
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,25.0,325.0,0.5,162.5,162.5,37.5 37.5 87.5,1152.5
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,25.0,325.0,1.0,325.0,260.0,60 60 140,1250.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1015.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1052.5
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1115.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,50.0,250.0,1.0,250.0,250.0,50 50 150,1240.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1007.5
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1033.75
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1077.5
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,75.0,175.0,1.0,175.0,175.0,25 25 125,1165.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1003.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1022.5
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1055.0
990.0,1000.0,1.0,1250.0,1250.0,260.0,100 100 200,90.0,130.0,1.0,130.0,130.0,10 10 110,1120.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,250.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,500.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,750.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1030.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1090.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,0.0,400.0,0.5,200.0,200.0,50 50 100,1190.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,0.0,400.0,1.0,400.0,210.0,52.5 52.5 105,1200.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1022.5
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1071.25
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,25.0,325.0,0.5,162.5,162.5,37.5 37.5 87.5,1152.5
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,25.0,325.0,1.0,325.0,210.0,48.4615 48.4615 113.077,1200.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1015.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1052.5
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1115.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,50.0,250.0,1.0,250.0,210.0,42 42 126,1200.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1007.5
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1033.75
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1077.5
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,75.0,175.0,1.0,175.0,175.0,25 25 125,1165.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1003.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1022.5
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1055.0
990.0,1000.0,1.2,1000.0,1200.0,210.0,100 100 200,90.0,130.0,1.0,130.0,130.0,10 10 110,1120.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1030.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1090.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,0.0,400.0,0.5,200.0,200.0,50 50 100,1190.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,0.0,400.0,1.0,400.0,400.0,100 100 200,1390.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1022.5
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1071.25
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,25.0,325.0,0.5,162.5,162.5,37.5 37.5 87.5,1152.5
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,25.0,325.0,1.0,325.0,325.0,75 75 175,1315.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1015.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1052.5
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1115.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,50.0,250.0,1.0,250.0,250.0,50 50 150,1240.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1007.5
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1033.75
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1077.5
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,75.0,175.0,1.0,175.0,175.0,25 25 125,1165.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1003.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1022.5
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1055.0
990.0,1000.0,1.2,1250.0,1500.0,510.0,100 100 200,90.0,130.0,1.0,130.0,130.0,10 10 110,1120.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.5,250.0,1000.0,10.0,100 100 200,90.0,130.0,1.0,130.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,0.0,400.0,0.1,40.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,0.0,400.0,0.25,100.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,0.0,400.0,0.5,200.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,0.0,400.0,1.0,400.0,10.0,2.5 2.5 5,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,25.0,325.0,0.1,32.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,25.0,325.0,0.25,81.25,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,25.0,325.0,0.5,162.5,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,25.0,325.0,1.0,325.0,10.0,2.30769 2.30769 5.38462,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,50.0,250.0,0.1,25.0,10.0,2 2 6,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,50.0,250.0,0.25,62.5,10.0,2 2 6,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,50.0,250.0,0.5,125.0,10.0,2 2 6,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,50.0,250.0,1.0,250.0,10.0,2 2 6,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,75.0,175.0,0.1,17.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,75.0,175.0,0.25,43.75,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,75.0,175.0,0.5,87.5,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,75.0,175.0,1.0,175.0,10.0,1.42857 1.42857 7.14286,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.1,13.0,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.25,32.5,10.0,0.769231 0.769231 8.46154,1000.0
990.0,1000.0,1.5,500.0,1000.0,10.0,100 100 200,90.0,130.0,0.5,65.0,10.0,0.769231 0.769231 8.46154,1000.0
